scenario,player_1_strategy,player_2_strategy,matches,troops_per_player,battlefields,total_battlefield_value,player_1_win_rate,player_2_win_rate,draw_rate,avg_player_1_score,avg_player_2_score,avg_margin,avg_runtime_ms,max_runtime_ms,avg_player_1_score_share,avg_player_2_score_share,avg_player_1_battlefield_wins,avg_player_2_battlefield_wins,avg_tied_battlefields,avg_player_1_hhi,avg_player_2_hhi,avg_player_1_entropy,avg_player_2_entropy,avg_player_1_unused_battlefields,avg_player_2_unused_battlefields,close_game_rate,decisive_game_rate
large,defensive_spread,balanced_priority,350,45,8,36,1.0,0.0,0.0,20.5,15.5,5.0,0.019433713917221342,0.10110001312568784,0.5694444444444444,0.4305555555555556,1.0,2.0,5.0,0.14962962962962964,0.13777777777777778,2.853073798902918,2.9246133755445536,0.0,0.0,0.0,0.0
large,defensive_spread,defensive_spread,350,45,8,36,0.0,0.0,1.0,18.0,18.0,0.0,0.017893998717357005,0.025800021830946207,0.5,0.5,0.0,0.0,8.0,0.14962962962962964,0.14962962962962964,2.853073798902918,2.853073798902918,0.0,0.0,1.0,0.0
large,defensive_spread,noisy_weighted,350,45,8,36,0.32857142857142857,0.6171428571428571,0.054285714285714284,16.892857142857142,19.107142857142858,-2.2142857142857144,0.018845999979281,0.053499999921768904,0.46924603174603174,0.5307539682539683,3.3,2.505714285714286,2.1942857142857144,0.14962962962962964,0.16318871252204586,2.853073798902918,2.7636873560463817,0.0,0.0,0.2,0.18571428571428572
large,defensive_spread,random_partition,350,45,8,36,0.8885714285714286,0.07142857142857142,0.04,23.475714285714286,12.524285714285714,10.951428571428572,0.015605714205386383,0.04859999171458185,0.6521031746031746,0.34789682539682537,4.282857142857143,3.117142857142857,0.6,0.14962962962962964,0.23007548500881833,2.853073798902918,2.4236122221747594,0.0,0.7514285714285714,0.06285714285714286,0.6171428571428571
large,defensive_spread,top_heavy,350,45,8,36,1.0,0.0,0.0,28.0,8.0,20.0,0.021382285381800363,0.07449998520314693,0.7777777777777778,0.2222222222222222,7.0,1.0,0.0,0.14962962962962964,0.3659259259259259,2.853073798902918,2.0845009152089604,0.0,0.0,0.0,1.0
large,defensive_spread,uniform,350,45,8,36,1.0,0.0,0.0,25.155714285714286,10.844285714285714,14.311428571428571,0.012576000964535134,0.025399989681318402,0.6987698412698413,0.30123015873015874,3.3514285714285714,3.611428571428571,1.0371428571428571,0.14962962962962964,0.1259259259259259,2.853073798902918,2.99456873088645,0.0,0.0,0.0,1.0
large,defensive_spread,weighted_value,350,45,8,36,0.0,1.0,0.0,14.01142857142857,21.98857142857143,-7.977142857142857,0.017949714840921973,0.02989999484270811,0.3892063492063492,0.6107936507936508,1.4942857142857142,1.4942857142857142,5.011428571428572,0.14962962962962964,0.15898412698412698,2.853073798902918,2.7793619635976956,0.0,0.0,0.0,0.4942857142857143
large,defensive_spread,winner_take_most,350,45,8,36,1.0,0.0,0.0,21.0,15.0,6.0,0.02017028538310634,0.03519997699186206,0.5833333333333334,0.4166666666666667,6.0,2.0,0.0,0.14962962962962964,0.5022222222222222,2.853073798902918,0.9967916319816367,0.0,6.0,0.0,0.0
large,noisy_weighted,anti_top_heavy,350,45,8,36,0.05142857142857143,0.9257142857142857,0.022857142857142857,12.912857142857144,23.087142857142858,-10.174285714285714,0.014558000174084944,0.02500001573935151,0.3586904761904762,0.6413095238095239,1.32,4.934285714285714,1.7457142857142858,0.16232804232804232,0.1595061728395062,2.768426674733482,2.7891217864900826,0.0,0.0,0.06,0.6142857142857143
large,noisy_weighted,balanced_priority,350,45,8,36,0.8171428571428572,0.15142857142857144,0.03142857142857143,21.247142857142858,14.752857142857144,6.494285714285715,0.023754571364926442,0.05750000127591193,0.5901984126984127,0.4098015873015873,2.8057142857142856,3.585714285714286,1.6085714285714285,0.16275414462081128,0.13777777777777778,2.7654676046808238,2.9246133755445536,0.0,0.0,0.11714285714285715,0.4057142857142857
large,noisy_weighted,defensive_spread,350,45,8,36,0.5342857142857143,0.4257142857142857,0.04,18.464285714285715,17.535714285714285,0.9285714285714286,0.01972828509419092,0.051000009989365935,0.5128968253968254,0.4871031746031746,2.4485714285714284,3.3657142857142857,2.1857142857142855,0.16305608465608465,0.14962962962962964,2.765417949608044,2.853073798902918,0.0,0.0,0.20857142857142857,0.15142857142857144
large,noisy_weighted,noisy_weighted,350,45,8,36,0.46285714285714286,0.4742857142857143,0.06285714285714286,17.834285714285713,18.165714285714287,-0.3314285714285714,0.020899143086613288,0.04509999416768551,0.4953968253968254,0.5046031746031746,2.7914285714285714,2.7257142857142855,2.4828571428571427,0.16200917107583776,0.16321693121693123,2.771425705401671,2.764010894269653,0.0,0.0,0.1457142857142857,0.20857142857142857
large,noisy_weighted,random_partition,350,45,8,36,0.8685714285714285,0.10285714285714286,0.02857142857142857,23.524285714285714,12.475714285714286,11.048571428571428,0.017300858162343502,0.09240000508725643,0.653452380952381,0.34654761904761905,4.168571428571428,3.2285714285714286,0.6028571428571429,0.16356966490299824,0.22776437389770723,2.7625826141728207,2.4347328814409,0.0,0.7485714285714286,0.04,0.6257142857142857
large,noisy_weighted,top_heavy,350,45,8,36,1.0,0.0,0.0,27.41857142857143,8.581428571428571,18.837142857142858,0.019549999685425843,0.026699999580159783,0.7616269841269842,0.23837301587301588,6.1,1.0,0.9,0.16360070546737213,0.3659259259259259,2.762256501988873,2.0845009152089604,0.0,0.0,0.0,1.0
large,noisy_weighted,uniform,350,45,8,36,0.9914285714285714,0.008571428571428572,0.0,24.832857142857144,11.167142857142856,13.665714285714285,0.014945142486664866,0.03409999771974981,0.6898015873015872,0.3101984126984127,3.5028571428571427,3.7257142857142855,0.7714285714285715,0.1626779541446208,0.1259259259259259,2.766111791734697,2.99456873088645,0.0,0.0,0.002857142857142857,0.7914285714285715
large,noisy_weighted,weighted_value,350,45,8,36,0.4657142857142857,0.48,0.054285714285714284,17.804285714285715,18.195714285714285,-0.3914285714285714,0.02281828525675727,0.05759997293353081,0.4945634920634921,0.505436507936508,2.5885714285714285,2.56,2.8514285714285714,0.16332698412698413,0.15901234567901235,2.7645819526265845,2.779159598131863,0.0,0.0,0.2,0.1457142857142857
large,noisy_weighted,winner_take_most,350,45,8,36,1.0,0.0,0.0,21.0,15.0,6.0,0.02468599921225437,2.739299990935251,0.5833333333333334,0.4166666666666667,6.0,2.0,0.0,0.1637305114638448,0.5022222222222222,2.7603285354306633,0.9967916319816367,0.0,6.0,0.0,0.0
large,random_partition,anti_top_heavy,350,45,8,36,0.17142857142857143,0.7714285714285715,0.05714285714285714,14.645714285714286,21.354285714285716,-6.708571428571428,0.01646399971962507,0.024300010409206152,0.4068253968253968,0.5931746031746031,3.242857142857143,4.151428571428571,0.6057142857142858,0.22384761904761905,0.1595061728395062,2.4487543280122517,2.7891217864900826,0.7285714285714285,0.0,0.08857142857142856,0.43142857142857144
large,random_partition,balanced_priority,350,45,8,36,0.12285714285714286,0.8457142857142858,0.03142857142857143,12.68142857142857,23.318571428571428,-10.637142857142857,0.01828342950570264,0.06049999501556158,0.3522619047619048,0.6477380952380952,3.06,4.417142857142857,0.5228571428571429,0.22339894179894182,0.13777777777777778,2.4529418159353527,2.9246133755445536,0.6685714285714286,0.0,0.045714285714285714,0.6285714285714286
large,random_partition,defensive_spread,350,45,8,36,0.06,0.8942857142857142,0.045714285714285714,12.157142857142857,23.84285714285714,-11.685714285714285,0.019708000306439186,0.045199994929134846,0.3376984126984127,0.6623015873015873,3.16,4.3028571428571425,0.5371428571428571,0.22656507936507939,0.14962962962962964,2.439359000788091,2.853073798902918,0.7257142857142858,0.0,0.07142857142857142,0.6285714285714286
large,random_partition,noisy_weighted,350,45,8,36,0.09428571428571429,0.88,0.025714285714285714,12.76142857142857,23.23857142857143,-10.477142857142857,0.019264000168602382,0.08530000923201442,0.35448412698412696,0.645515873015873,3.277142857142857,4.077142857142857,0.6457142857142857,0.22611075837742503,0.16253121693121692,2.437172558987585,2.7686072823013714,0.74,0.0,0.06,0.6171428571428571
large,random_partition,random_partition,350,45,8,36,0.4542857142857143,0.48,0.06571428571428571,17.84,18.16,-0.32,0.013617428485304117,0.020499981474131346,0.4955555555555556,0.5044444444444444,3.6514285714285712,3.7742857142857145,0.5742857142857143,0.22463492063492063,0.22650299823633158,2.4407549147652854,2.4432512464938556,0.7371428571428571,0.66,0.10571428571428572,0.40285714285714286
large,random_partition,top_heavy,350,45,8,36,0.4,0.5514285714285714,0.04857142857142857,16.617142857142856,19.382857142857144,-2.7657142857142856,0.026798570179380476,0.05069997860118747,0.46158730158730155,0.5384126984126985,4.2,2.994285714285714,0.8057142857142857,0.22563668430335096,0.3659259259259259,2.436554790041453,2.0845009152089604,0.7371428571428571,0.0,0.10571428571428572,0.3657142857142857
large,random_partition,uniform,350,45,8,36,0.22285714285714286,0.7314285714285714,0.045714285714285714,14.634285714285713,21.365714285714287,-6.731428571428571,0.02075914210373802,0.7788000220898539,0.4065079365079365,0.5934920634920635,2.9285714285714284,4.525714285714286,0.5457142857142857,0.22431040564373897,0.1259259259259259,2.448963574151258,2.99456873088645,0.72,0.0,0.08571428571428572,0.48857142857142855
large,random_partition,weighted_value,350,45,8,36,0.06285714285714286,0.92,0.017142857142857144,12.041428571428572,23.958571428571428,-11.917142857142856,0.024946857925637493,0.1018000184558332,0.334484126984127,0.665515873015873,3.2142857142857144,4.174285714285714,0.6114285714285714,0.2260853615520282,0.1591252204585538,2.4456356460808486,2.778350136268532,0.74,0.0,0.037142857142857144,0.6685714285714286
large,random_partition,winner_take_most,350,45,8,36,0.9057142857142857,0.04857142857142857,0.045714285714285714,20.154285714285713,15.845714285714285,4.308571428571429,0.019512570413228656,0.03190001007169485,0.5598412698412699,0.4401587301587302,5.428571428571429,1.9914285714285713,0.58,0.22642962962962962,0.5022222222222222,2.4284438551995717,0.9967916319816367,0.8142857142857143,6.0,0.14,0.008571428571428572
large,top_heavy,anti_top_heavy,350,45,8,36,0.0,1.0,0.0,8.0,28.0,-20.0,0.01630542957822659,0.12010001228190958,0.2222222222222222,0.7777777777777778,1.0,7.0,0.0,0.3659259259259259,0.1595061728395062,2.0845009152089604,2.7891217864900826,0.0,0.0,0.0,1.0
large,top_heavy,balanced_priority,350,45,8,36,0.0,1.0,0.0,8.0,28.0,-20.0,0.08081542885130537,21.83419998618774,0.2222222222222222,0.7777777777777778,1.0,7.0,0.0,0.3659259259259259,0.13777777777777778,2.0845009152089604,2.9246133755445536,0.0,0.0,0.0,1.0
large,top_heavy,defensive_spread,350,45,8,36,0.0,1.0,0.0,8.0,28.0,-20.0,0.015996857463116094,0.02269999822601676,0.2222222222222222,0.7777777777777778,1.0,7.0,0.0,0.3659259259259259,0.14962962962962964,2.0845009152089604,2.853073798902918,0.0,0.0,0.0,1.0
large,top_heavy,noisy_weighted,350,45,8,36,0.0,1.0,0.0,8.584285714285715,27.415714285714287,-18.83142857142857,0.017034285036580905,0.04040001658722758,0.23845238095238094,0.7615476190476189,1.0,6.088571428571429,0.9114285714285715,0.3659259259259259,0.16360352733686068,2.0845009152089604,2.7615406719826194,0.0,0.0,0.0,1.0
large,top_heavy,random_partition,350,45,8,36,0.5971428571428572,0.3657142857142857,0.037142857142857144,19.074285714285715,16.925714285714285,2.1485714285714286,0.08595171384513378,24.524100008420646,0.5298412698412699,0.4701587301587301,2.9828571428571427,4.317142857142857,0.7,0.3659259259259259,0.2245220458553792,2.0845009152089604,2.4448006620239786,0.0,0.7428571428571429,0.08857142857142856,0.3342857142857143
large,top_heavy,top_heavy,350,45,8,36,0.0,0.0,1.0,18.0,18.0,0.0,0.021898856170342436,0.03460000152699649,0.5,0.5,0.0,0.0,8.0,0.3659259259259259,0.3659259259259259,2.0845009152089604,2.0845009152089604,0.0,0.0,1.0,0.0
large,top_heavy,uniform,350,45,8,36,0.0,1.0,0.0,9.39,26.61,-17.22,0.0923942870161097,27.50169998034835,0.2608333333333333,0.7391666666666666,1.0,6.602857142857143,0.39714285714285713,0.3659259259259259,0.1259259259259259,2.0845009152089604,2.99456873088645,0.0,0.0,0.0,1.0
large,top_heavy,weighted_value,350,45,8,36,0.0,1.0,0.0,8.5,27.5,-19.0,0.0151614286837035,0.019700004486367106,0.2361111111111111,0.7638888888888888,1.0,6.0,1.0,0.3659259259259259,0.1591393298059965,2.0845009152089604,2.7782489535356154,0.0,0.0,0.0,1.0
large,top_heavy,winner_take_most,350,45,8,36,1.0,0.0,0.0,29.0,7.0,22.0,0.021986286155879498,0.5878999945707619,0.8055555555555556,0.19444444444444445,7.0,1.0,0.0,0.3659259259259259,0.5022222222222222,2.0845009152089604,0.9967916319816367,0.0,6.0,0.0,1.0
large,uniform,anti_top_heavy,350,45,8,36,0.0,1.0,0.0,14.695714285714285,21.304285714285715,-6.6085714285714285,0.03221628538865064,5.917200003750622,0.4082142857142857,0.5917857142857142,3.6028571428571428,3.354285714285714,1.042857142857143,0.1259259259259259,0.1595061728395062,2.99456873088645,2.7891217864900826,0.0,0.0,0.0,0.07428571428571429
large,uniform,balanced_priority,350,45,8,36,0.0,1.0,0.0,10.767142857142858,25.232857142857142,-14.465714285714286,0.013221143412270717,0.03209998249076307,0.29908730158730157,0.7009126984126984,3.6085714285714285,3.38,1.0114285714285713,0.1259259259259259,0.13777777777777778,2.99456873088645,2.9246133755445536,0.0,0.0,0.0,1.0
large,uniform,defensive_spread,350,45,8,36,0.0,1.0,0.0,10.76142857142857,25.23857142857143,-14.477142857142857,0.017812856822274625,1.073999999789521,0.29892857142857143,0.7010714285714286,3.62,3.3914285714285715,0.9885714285714285,0.1259259259259259,0.14962962962962964,2.99456873088645,2.853073798902918,0.0,0.0,0.0,1.0
large,uniform,noisy_weighted,350,45,8,36,0.014285714285714285,0.9742857142857143,0.011428571428571429,11.454285714285714,24.545714285714286,-13.09142857142857,0.015112000234824206,0.10999999358318746,0.31817460317460317,0.6818253968253968,3.76,3.394285714285714,0.8457142857142858,0.1259259259259259,0.16301093474426806,2.99456873088645,2.765814708057119,0.0,0.0,0.017142857142857144,0.8
large,uniform,random_partition,350,45,8,36,0.7342857142857143,0.2057142857142857,0.06,21.447142857142858,14.552857142857142,6.894285714285714,0.061946856938967745,17.495199979748577,0.5957539682539682,0.40424603174603174,4.565714285714286,2.9885714285714284,0.44571428571428573,0.1259259259259259,0.2279365079365079,2.99456873088645,2.4238844773218577,0.0,0.7514285714285714,0.09428571428571429,0.5142857142857142
large,uniform,top_heavy,350,45,8,36,1.0,0.0,0.0,26.62,9.38,17.24,0.018892284632394358,0.33680000342428684,0.7394444444444445,0.26055555555555554,6.605714285714286,1.0,0.3942857142857143,0.1259259259259259,0.3659259259259259,2.99456873088645,2.0845009152089604,0.0,0.0,0.0,1.0
large,uniform,uniform,350,45,8,36,0.4542857142857143,0.43142857142857144,0.11428571428571428,18.014285714285716,17.985714285714284,0.02857142857142857,0.01639228522045804,0.1109000004362315,0.5003968253968254,0.4996031746031746,1.8657142857142857,1.8657142857142857,4.268571428571429,0.1259259259259259,0.1259259259259259,2.99456873088645,2.99456873088645,0.0,0.0,0.26,0.09428571428571429
large,uniform,weighted_value,350,45,8,36,0.0,1.0,0.0,10.782857142857143,25.217142857142857,-14.434285714285714,0.02754485766802515,0.8629000221844763,0.2995238095238095,0.7004761904761905,3.6485714285714286,3.4057142857142857,0.9457142857142857,0.1259259259259259,0.15899823633156965,2.99456873088645,2.7792607808647793,0.0,0.0,0.0,1.0
large,uniform,winner_take_most,350,45,8,36,1.0,0.0,0.0,21.0,15.0,6.0,0.015341999907312649,0.02340000355616212,0.5833333333333334,0.4166666666666667,6.0,2.0,0.0,0.1259259259259259,0.5022222222222222,2.99456873088645,0.9967916319816367,0.0,6.0,0.0,0.0
large,weighted_value,anti_top_heavy,350,45,8,36,0.0,1.0,0.0,8.48,27.52,-19.04,0.01981742912903428,0.20890001906082034,0.23555555555555555,0.7644444444444444,1.0,6.52,0.48,0.15911111111111112,0.1595061728395062,2.7784513190014484,2.7891217864900826,0.0,0.0,0.0,1.0
large,weighted_value,balanced_priority,350,45,8,36,1.0,0.0,0.0,25.697142857142858,10.302857142857142,15.394285714285715,0.015200856973284058,0.021199986804276705,0.7138095238095238,0.28619047619047616,2.565714285714286,2.0,3.434285714285714,0.159336860670194,0.13777777777777778,2.776832395274786,2.9246133755445536,0.0,0.0,0.0,1.0
large,weighted_value,defensive_spread,350,45,8,36,1.0,0.0,0.0,21.937142857142856,14.062857142857142,7.8742857142857146,0.02177800001975681,0.6068999937269837,0.6093650793650793,0.39063492063492067,1.4685714285714286,1.4685714285714286,5.062857142857143,0.15885714285714286,0.14962962962962964,2.7802726081939433,2.853073798902918,0.0,0.0,0.0,0.4685714285714286
large,weighted_value,noisy_weighted,350,45,8,36,0.4942857142857143,0.4228571428571429,0.08285714285714285,18.16,17.84,0.32,0.037191428626621406,0.6559999892488122,0.5044444444444444,0.4955555555555555,2.4685714285714284,2.4828571428571427,3.0485714285714285,0.15894179894179894,0.16310405643738976,2.7796655117964453,2.76323091038657,0.0,0.0,0.24285714285714285,0.11714285714285715
large,weighted_value,random_partition,350,45,8,36,0.8942857142857142,0.08,0.025714285714285714,23.807142857142857,12.192857142857143,11.614285714285714,0.022523427864403596,0.4862000059802085,0.6613095238095238,0.3386904761904762,4.174285714285714,3.1742857142857144,0.6514285714285715,0.15888536155202823,0.23113086419753087,2.7800702427281108,2.4259791168529925,0.0,0.7171428571428572,0.03428571428571429,0.6628571428571428
large,weighted_value,top_heavy,350,45,8,36,1.0,0.0,0.0,27.5,8.5,19.0,0.016341428605041335,0.022199994418770075,0.7638888888888888,0.2361111111111111,6.0,1.0,1.0,0.1589135802469136,0.3659259259259259,2.779867877262278,2.0845009152089604,0.0,0.0,0.0,1.0
large,weighted_value,uniform,350,45,8,36,1.0,0.0,0.0,25.015714285714285,10.984285714285715,14.031428571428572,0.02468857165825154,2.740300027653575,0.6948809523809524,0.3051190476190476,3.322857142857143,3.645714285714286,1.0314285714285714,0.15888536155202823,0.1259259259259259,2.7800702427281108,2.99456873088645,0.0,0.0,0.0,1.0
large,weighted_value,weighted_value,350,45,8,36,0.21714285714285714,0.25142857142857145,0.5314285714285715,17.931428571428572,18.068571428571428,-0.13714285714285715,0.015755715014945184,0.04919999628327787,0.49809523809523815,0.5019047619047619,0.4685714285714286,0.4685714285714286,7.062857142857143,0.15899823633156965,0.15916754850088183,2.7792607808647793,2.7780465880697824,0.0,0.0,0.5314285714285715,0.0
large,weighted_value,winner_take_most,350,45,8,36,1.0,0.0,0.0,21.0,15.0,6.0,0.08916914221897189,25.119400001130998,0.5833333333333334,0.4166666666666667,6.0,2.0,0.0,0.15901234567901235,0.5022222222222222,2.779159598131863,0.9967916319816367,0.0,6.0,0.0,0.0
large,winner_take_most,anti_top_heavy,350,45,8,36,0.0,1.0,0.0,15.0,21.0,-6.0,0.014247429291052478,0.0850000069476664,0.4166666666666667,0.5833333333333334,2.0,6.0,0.0,0.5022222222222222,0.1595061728395062,0.9967916319816367,2.7891217864900826,6.0,0.0,0.0,0.0
large,winner_take_most,balanced_priority,350,45,8,36,0.0,1.0,0.0,15.0,21.0,-6.0,0.017287428573971347,0.08099997648969293,0.4166666666666667,0.5833333333333334,2.0,6.0,0.0,0.5022222222222222,0.13777777777777778,0.9967916319816367,2.9246133755445536,6.0,0.0,0.0,0.0
large,winner_take_most,defensive_spread,350,45,8,36,0.0,1.0,0.0,15.0,21.0,-6.0,0.014337428313280855,0.019099999917671084,0.4166666666666667,0.5833333333333334,2.0,6.0,0.0,0.5022222222222222,0.14962962962962964,0.9967916319816367,2.853073798902918,6.0,0.0,0.0,0.0
large,winner_take_most,noisy_weighted,350,45,8,36,0.0,1.0,0.0,15.0,21.0,-6.0,0.015267999925916749,0.053499999921768904,0.4166666666666667,0.5833333333333334,2.0,6.0,0.0,0.5022222222222222,0.16337213403880071,0.9967916319816367,2.7631727162677575,6.0,0.0,0.0,0.0
large,winner_take_most,random_partition,350,45,8,36,0.04857142857142857,0.9028571428571428,0.04857142857142857,15.68142857142857,20.318571428571428,-4.637142857142857,0.02183114195109478,0.4946000117342919,0.43559523809523815,0.564404761904762,1.9828571428571429,5.52,0.49714285714285716,0.5022222222222222,0.223726278659612,0.9967916319816367,2.4497197392121595,6.0,0.7,0.10857142857142857,0.014285714285714285
large,winner_take_most,top_heavy,350,45,8,36,0.0,1.0,0.0,7.0,29.0,-22.0,0.014732286633391465,0.021400017431005836,0.19444444444444445,0.8055555555555556,1.0,7.0,0.0,0.5022222222222222,0.3659259259259259,0.9967916319816367,2.0845009152089604,6.0,0.0,0.0,1.0
large,winner_take_most,uniform,350,45,8,36,0.0,1.0,0.0,15.0,21.0,-6.0,0.018698000432258204,0.3293000045232475,0.4166666666666667,0.5833333333333334,2.0,6.0,0.0,0.5022222222222222,0.1259259259259259,0.9967916319816367,2.99456873088645,6.0,0.0,0.0,0.0
large,winner_take_most,weighted_value,350,45,8,36,0.0,1.0,0.0,15.0,21.0,-6.0,0.015422856668010354,0.05599998985417187,0.4166666666666667,0.5833333333333334,2.0,6.0,0.0,0.5022222222222222,0.15899823633156965,0.9967916319816367,2.7792607808647793,6.0,0.0,0.0,0.0
large,winner_take_most,winner_take_most,350,45,8,36,0.0,0.0,1.0,18.0,18.0,0.0,0.015471999982504972,0.021799991372972727,0.5,0.5,0.0,0.0,8.0,0.5022222222222222,0.5022222222222222,0.9967916319816367,0.9967916319816367,6.0,6.0,1.0,0.0
medium,anti_top_heavy,anti_top_heavy,300,30,6,21,0.0,0.0,1.0,10.5,10.5,0.0,0.019376333414887387,0.08589998469687998,0.5,0.5,0.0,0.0,6.0,0.21333333333333335,0.21333333333333335,2.3587081964793706,2.3587081964793706,0.0,0.0,1.0,0.0
medium,anti_top_heavy,balanced_priority,300,30,6,21,1.0,0.0,0.0,13.5,7.5,6.0,0.016243333423820634,0.0261999957729131,0.6428571428571429,0.35714285714285715,3.0,1.0,2.0,0.21333333333333335,0.17777777777777778,2.3587081964793706,2.535709665282943,0.0,0.0,0.0,1.0
medium,anti_top_heavy,defensive_spread,300,30,6,21,1.0,0.0,0.0,15.0,6.0,9.0,0.017479333522108693,0.02920001861639321,0.7142857142857143,0.2857142857142857,5.0,1.0,0.0,0.21333333333333335,0.1977777777777778,2.3587081964793706,2.443019030245398,0.0,0.0,0.0,1.0
medium,anti_top_heavy,noisy_weighted,300,30,6,21,0.9466666666666667,0.02666666666666667,0.02666666666666667,13.548333333333334,7.451666666666667,6.096666666666667,0.020323666006637115,0.4665000014938414,0.6451587301587303,0.35484126984126985,4.293333333333333,1.0733333333333333,0.6333333333333333,0.21333333333333335,0.2126962962962963,2.3587081964793706,2.3704762117002875,0.0,0.0,0.09333333333333334,0.5433333333333333
medium,anti_top_heavy,random_partition,300,30,6,21,0.6633333333333333,0.30333333333333334,0.03333333333333333,11.86,9.14,2.72,0.015535666316282004,0.026100024115294218,0.5647619047619047,0.4352380952380952,3.1366666666666667,2.37,0.49333333333333335,0.21333333333333335,0.29476296296296295,2.3587081964793706,2.0335180931182033,0.0,0.64,0.24333333333333335,0.2866666666666667
medium,anti_top_heavy,top_heavy,300,30,6,21,1.0,0.0,0.0,15.0,6.0,9.0,0.017065999369757872,0.035299977753311396,0.7142857142857143,0.2857142857142857,5.0,1.0,0.0,0.21333333333333335,0.47111111111111104,2.3587081964793706,1.6419460322060457,0.0,0.0,0.0,1.0
medium,anti_top_heavy,uniform,300,30,6,21,1.0,0.0,0.0,12.0,9.0,3.0,0.011417332765025398,0.025299988919869065,0.5714285714285714,0.4285714285714285,3.0,3.0,0.0,0.21333333333333335,0.16666666666666666,2.3587081964793706,2.584962500721156,0.0,0.0,0.0,0.0
medium,anti_top_heavy,weighted_value,300,30,6,21,1.0,0.0,0.0,15.0,6.0,9.0,0.016557666337272774,0.04369998350739479,0.7142857142857143,0.2857142857142857,5.0,1.0,0.0,0.21333333333333335,0.21333333333333335,2.3587081964793706,2.3587081964793706,0.0,0.0,0.0,1.0
medium,anti_top_heavy,winner_take_most,300,30,6,21,0.0,1.0,0.0,10.0,11.0,-1.0,0.02086033336430167,0.12989999959245324,0.4761904761904762,0.5238095238095238,4.0,2.0,0.0,0.21333333333333335,0.5022222222222222,2.3587081964793706,0.9967916319816366,0.0,4.0,1.0,0.0
medium,balanced_priority,anti_top_heavy,300,30,6,21,0.0,1.0,0.0,7.5,13.5,-6.0,0.01995733327930793,0.06829999620094895,0.35714285714285715,0.6428571428571429,1.0,3.0,2.0,0.17777777777777778,0.21333333333333335,2.535709665282943,2.3587081964793706,0.0,0.0,0.0,1.0
medium,balanced_priority,balanced_priority,300,30,6,21,0.0,0.0,1.0,10.5,10.5,0.0,0.019772000475010525,0.08769999840296805,0.5,0.5,0.0,0.0,6.0,0.17777777777777778,0.17777777777777778,2.535709665282943,2.535709665282943,0.0,0.0,1.0,0.0
medium,balanced_priority,defensive_spread,300,30,6,21,0.0,1.0,0.0,6.0,15.0,-9.0,0.016392666148021817,0.08699999307282269,0.2857142857142857,0.7142857142857143,3.0,3.0,0.0,0.17777777777777778,0.1977777777777778,2.535709665282943,2.443019030245398,0.0,0.0,0.0,1.0
medium,balanced_priority,noisy_weighted,300,30,6,21,0.11666666666666667,0.8366666666666667,0.04666666666666667,8.366666666666667,12.633333333333333,-4.266666666666667,0.015906333768119413,0.054599979193881154,0.3984126984126984,0.6015873015873016,2.73,2.046666666666667,1.2233333333333334,0.17777777777777778,0.21165925925925927,2.535709665282943,2.3778842927296995,0.0,0.0,0.13666666666666666,0.37666666666666665
medium,balanced_priority,random_partition,300,30,6,21,0.8066666666666666,0.17,0.023333333333333334,13.308333333333334,7.691666666666666,5.616666666666666,0.015981000033207238,0.03929997910745442,0.6337301587301587,0.36626984126984125,3.283333333333333,2.243333333333333,0.47333333333333333,0.17777777777777778,0.29357037037037037,2.535709665282943,2.0430230659891873,0.0,0.5666666666666667,0.12333333333333334,0.5666666666666667
medium,balanced_priority,top_heavy,300,30,6,21,1.0,0.0,0.0,15.0,6.0,9.0,0.01611699980761235,0.04189999890513718,0.7142857142857143,0.2857142857142857,5.0,1.0,0.0,0.17777777777777778,0.47111111111111104,2.535709665282943,1.6419460322060457,0.0,0.0,0.0,1.0
medium,balanced_priority,uniform,300,30,6,21,1.0,0.0,0.0,14.5,6.5,8.0,0.011994000621295223,0.025299988919869065,0.6904761904761905,0.30952380952380953,2.0,2.0,2.0,0.17777777777777778,0.16666666666666666,2.535709665282943,2.584962500721156,0.0,0.0,0.0,1.0
medium,balanced_priority,weighted_value,300,30,6,21,0.0,1.0,0.0,6.0,15.0,-9.0,0.015085666770270715,0.05020000389777124,0.2857142857142857,0.7142857142857143,3.0,3.0,0.0,0.17777777777777778,0.21333333333333335,2.535709665282943,2.3587081964793706,0.0,0.0,0.0,1.0
medium,balanced_priority,winner_take_most,300,30,6,21,0.0,1.0,0.0,10.0,11.0,-1.0,0.017897667809544753,0.06580000626854599,0.4761904761904762,0.5238095238095238,4.0,2.0,0.0,0.17777777777777778,0.5022222222222222,2.535709665282943,0.9967916319816366,0.0,4.0,1.0,0.0
medium,defensive_spread,anti_top_heavy,300,30,6,21,0.0,1.0,0.0,6.0,15.0,-9.0,0.016466666905519862,0.025600020308047533,0.2857142857142857,0.7142857142857143,1.0,5.0,0.0,0.1977777777777778,0.21333333333333335,2.443019030245398,2.3587081964793706,0.0,0.0,0.0,1.0
medium,defensive_spread,balanced_priority,300,30,6,21,1.0,0.0,0.0,15.0,6.0,9.0,0.015725999449690182,0.027300004148855805,0.7142857142857143,0.2857142857142857,3.0,3.0,0.0,0.1977777777777778,0.17777777777777778,2.443019030245398,2.535709665282943,0.0,0.0,0.0,1.0
